lg_country_code,city_name,zone_name,created_date_local,promised_delivery_time_bucket_min,gross_orders,successful_orders,distance_order_count,surge_multiplier,mean_delay,cvr,healthy_vendor_availability_sessions
no,Oslo,Lillestrom,2025-07-28,22.0,11,11,1878.7272727272727,0,9.1461715450094019,0.16666666666666666,1.0
no,Oslo,Lillestrom,2025-07-28,23.0,7,7,2323.1428571428573,0,10.112525358271917,0.2,1.0
no,Oslo,Lillestrom,2025-07-28,24.0,10,9,3629.8,0,9.8386418607810242,0.14285714285714285,1.0
no,Oslo,Lillestrom,2025-07-28,25.0,12,12,4223.083333333333,0,11.35058697933688,0.41379310344827586,1.0
no,Oslo,Lillestrom,2025-07-28,26.0,20,19,2709.1052631578946,0,13.250742614746878,0.24050632911392406,0.98484848484848486
no,Oslo,Lillestrom,2025-07-28,27.0,38,37,3302.5526315789475,0,11.52301033960585,0.2814814814814815,0.984
no,Oslo,Lillestrom,2025-07-28,28.0,9,9,3560.6666666666665,0,13.551762787891782,0.25,1.0
no,Oslo,Lillestrom,2025-07-28,29.0,65,64,3568.9375,0.011048822,12.764171847030433,0.28125,1.0
no,Oslo,Lillestrom,2025-07-28,30.0,56,48,3048.1836734693879,0.007644458,15.16676031906055,0.28244274809160308,1.0
no,Oslo,Lillestrom,2025-07-28,31.0,58,53,3576.132075471698,0,14.501365531188393,0.23357664233576642,0.9765625
no,Oslo,Lillestrom,2025-07-28,32.0,169,167,3550.0416666666665,0,13.937908514113598,0.31678486997635935,0.984251968503937
no,Oslo,Lillestrom,2025-07-28,33.0,220,215,3665.5209302325579,0.010491118,15.066339750759777,0.288961038961039,0.98916967509025266
no,Oslo,Lillestrom,2025-07-28,34.0,113,112,4395.0267857142853,0.004621216,14.58802191340582,0.23,0.99248120300751874
no,Oslo,Lillestrom,2025-07-28,35.0,125,124,3520.3225806451615,0,15.733668179217783,0.30743243243243246,0.99619771863117867
no,Oslo,Lillestrom,2025-07-28,36.0,31,30,3904.8709677419356,0,14.865450672516291,0.25333333333333335,1.0
no,Oslo,Lillestrom,2025-07-28,37.0,12,10,4384.5,0,18.96977056516614,0.25,0.9
no,Oslo,Lillestrom,2025-07-28,39.0,36,35,4375.8857142857141,0,17.595329681944332,0.25,0.9859154929577465
no,Oslo,Lillestrom,2025-07-28,48.0,2,2,6605.0,0.275189599,14.117977652441164,0.0,0.14285714285714285
no,Oslo,Lillestrom,2025-07-29,,2,2,3593.0,0,7.4685985778681383,0.095238095238095233,0.72222222222222221
no,Oslo,Lillestrom,2025-07-29,19.0,6,6,2919.1666666666665,0,7.8951956439911193,0.47826086956521741,1.0
no,Oslo,Lillestrom,2025-07-29,22.0,14,14,2868.5,0,8.43121927821338,0.13095238095238096,0.94871794871794868
no,Oslo,Lillestrom,2025-07-29,23.0,13,13,2831.7692307692309,0,8.916174373954167,0.25714285714285712,1.0
no,Oslo,Lillestrom,2025-07-29,27.0,24,24,3348.7916666666665,0,13.700839008668561,0.22222222222222221,0.98666666666666669
no,Oslo,Lillestrom,2025-07-29,28.0,24,24,3975.0416666666665,0,10.382785242866577,0.296875,1.0
no,Oslo,Lillestrom,2025-07-29,29.0,64,63,3553.2063492063494,0,12.990423776617012,0.2857142857142857,0.98245614035087714
no,Oslo,Lillestrom,2025-07-29,30.0,63,62,3350.8709677419356,0,13.253533357453366,0.25125628140703515,0.98275862068965514
no,Oslo,Lillestrom,2025-07-29,31.0,23,23,2970.1304347826085,0,13.617939238802331,0.16666666666666666,0.963855421686747
no,Oslo,Lillestrom,2025-07-29,32.0,74,74,2927.4729729729729,0.008764734,14.889252168444521,0.26637554585152839,0.99521531100478466
no,Oslo,Lillestrom,2025-07-29,33.0,93,89,3990.6373626373625,0.014542466,14.355013106228913,0.22829581993569131,1.0
no,Oslo,Lillestrom,2025-07-29,34.0,51,50,3719.96,0.015486576,15.245263140415297,0.23622047244094488,1.0
no,Oslo,Lillestrom,2025-07-29,35.0,23,21,2709.2380952380954,0.026425178,17.977260418236533,0.3,1.0
no,Oslo,Lillestrom,2025-07-29,36.0,169,164,3009.9820359281439,0.094475893,17.43956993835042,0.30555555555555558,0.9920844327176781
no,Oslo,Lillestrom,2025-07-29,37.0,103,102,3828.0588235294117,0.03357502,16.33684394202319,0.24014336917562723,0.996
no,Oslo,Lillestrom,2025-07-29,38.0,176,173,3525.0977011494251,0.024504126,17.726742202991126,0.30476190476190479,0.99465240641711228
no,Oslo,Lillestrom,2025-07-29,39.0,105,103,3254.9126213592235,0.046879115,19.767930746885881,0.2783882783882784,1.0
no,Oslo,Lillestrom,2025-07-29,41.0,29,29,3303.7241379310344,0.12259663,19.236009076531818,0.24210526315789474,1.0
no,Oslo,Lillestrom,2025-07-30,,2,2,5045.0,0,0.0,0.19047619047619047,0.82352941176470584
no,Oslo,Lillestrom,2025-07-30,21.0,8,8,3026.625,0,7.5934439586607949,0.35714285714285715,1.0
no,Oslo,Lillestrom,2025-07-30,22.0,14,14,2828.7142857142858,0,7.6119608427998537,0.27083333333333331,0.97619047619047616
no,Oslo,Lillestrom,2025-07-30,23.0,20,20,3000.6,0,8.0119191448643363,0.14814814814814814,1.0
no,Oslo,Lillestrom,2025-07-30,24.0,9,9,2185.5555555555557,0,8.1429646721963991,0.16279069767441862,1.0
no,Oslo,Lillestrom,2025-07-30,25.0,32,29,2517.7096774193546,0,11.748775247331384,0.19463087248322147,0.9838709677419355
no,Oslo,Lillestrom,2025-07-30,26.0,25,25,2989.36,0,11.003156563982552,0.27027027027027029,0.98571428571428577
no,Oslo,Lillestrom,2025-07-30,27.0,178,174,3551.5114942528735,0,9.82993189501258,0.28024193548387094,1.0
no,Oslo,Lillestrom,2025-07-30,28.0,37,37,2089.5405405405404,0,13.098957243938086,0.30252100840336132,1.0
no,Oslo,Lillestrom,2025-07-30,29.0,109,107,3055.4814814814813,0,12.520022552953391,0.23397435897435898,0.98571428571428577
no,Oslo,Lillestrom,2025-07-30,30.0,133,131,3904.4656488549617,0,12.598655863791004,0.21024258760107817,0.99076923076923074
no,Oslo,Lillestrom,2025-07-30,31.0,41,41,3876.4634146341464,0,11.47550849111316,0.26446280991735538,0.99047619047619051
no,Oslo,Lillestrom,2025-07-30,32.0,166,163,3543.5766871165642,0,13.608459724262703,0.2696629213483146,0.99492385786802029
no,Oslo,Lillestrom,2025-07-30,33.0,79,79,3911.3205128205127,0,13.830041451389187,0.31221719457013575,0.97905759162303663
no,Oslo,Lillestrom,2025-07-30,34.0,6,6,5192.0,0,15.231010262463863,0.23529411764705882,1.0
no,Oslo,Lillestrom,2025-07-30,35.0,32,32,4134.0625,0,15.212549117851539,0.31168831168831168,0.984375
no,Oslo,Lillestrom,2025-07-30,36.0,79,78,3580.6410256410259,0,16.628939369772173,0.38513513513513514,0.97709923664122134
no,Oslo,Lillestrom,2025-07-30,42.0,2,2,11905.5,0,14.628114624963386,0.2857142857142857,1.0
no,Oslo,Lillestrom,2025-07-30,46.0,1,1,10253.0,,14.132544995146034,0.043478260869565216,0.1111111111111111
no,Oslo,Lillestrom,2025-07-31,,1,1,8377.0,0,0.0,0.0,0.30769230769230771
no,Oslo,Lillestrom,2025-07-31,20.0,6,6,3499.3333333333335,0,12.197788240655161,0.18181818181818182,1.0
no,Oslo,Lillestrom,2025-07-31,21.0,2,2,6253.0,0,14.84510872125343,0.4,1.0
no,Oslo,Lillestrom,2025-07-31,22.0,11,11,3261.6363636363635,0,13.792079430166142,0.30769230769230771,1.0
no,Oslo,Lillestrom,2025-07-31,23.0,4,4,3470.0,0,15.204707051171567,0.23809523809523808,1.0
no,Oslo,Lillestrom,2025-07-31,24.0,24,24,2516.6666666666665,0,22.594560060638841,0.19230769230769232,1.0
no,Oslo,Lillestrom,2025-07-31,25.0,74,73,3439.2876712328766,0,17.656121293063268,0.27272727272727271,0.98969072164948457
no,Oslo,Lillestrom,2025-07-31,26.0,95,95,3075.5578947368422,0,19.7261774813034,0.28014184397163122,0.99595141700404854
no,Oslo,Lillestrom,2025-07-31,27.0,153,150,3194.3133333333335,0,22.653352424355013,0.28606965174129351,0.97142857142857142
no,Oslo,Lillestrom,2025-07-31,28.0,76,74,3369.8933333333334,0,23.228128041921629,0.23060796645702306,0.99534883720930234
no,Oslo,Lillestrom,2025-07-31,29.0,81,80,3436.425,0,23.77774875345607,0.28384279475982532,1.0
no,Oslo,Lillestrom,2025-07-31,30.0,71,70,3540.7,0.004941382,22.358990974853967,0.26168224299065418,0.97790055248618779
no,Oslo,Lillestrom,2025-07-31,31.0,141,140,3349.4,0,26.354412825516512,0.29575402635431919,0.99667774086378735
no,Oslo,Lillestrom,2025-07-31,32.0,2,2,5251.0,,18.413122195512226,0.20833333333333334,1.0
no,Oslo,Lillestrom,2025-07-31,33.0,146,140,3512.7714285714287,0,27.851880897152117,0.26936026936026936,0.99747474747474751
no,Oslo,Lillestrom,2025-07-31,34.0,35,33,3081.2647058823532,0,35.798804301863285,0.32203389830508472,1.0
no,Oslo,Lillestrom,2025-07-31,35.0,77,76,3699.9220779220777,0,33.506296901172277,0.30057803468208094,1.0
no,Oslo,Lillestrom,2025-07-31,36.0,58,58,3867.2758620689656,0,34.336823384351604,0.34375,1.0
no,Oslo,Lillestrom,2025-07-31,37.0,25,24,4058.04,0,28.598581003934328,0.34170854271356782,0.9887640449438202
no,Oslo,Lillestrom,2026-06-01,,4,3,2065.0,0,2.9913704131320342,0.1111111111111111,0.29629629629629628
no,Oslo,Lillestrom,2026-06-01,18.0,7,7,1753.7142857142858,0,8.2073003808912972,0.19230769230769232,1.0
no,Oslo,Lillestrom,2026-06-01,19.0,12,12,1703.5,0,9.6818509856441022,0.36363636363636365,1.0
no,Oslo,Lillestrom,2026-06-01,20.0,14,14,3238.3571428571427,0,9.07350769448254,0.2558139534883721,1.0
no,Oslo,Lillestrom,2026-06-01,22.0,27,27,3430.3333333333335,0,6.772998441228,0.2625,1.0
no,Oslo,Lillestrom,2026-06-01,23.0,11,11,3425.0,0,8.2964321881312841,0.23255813953488372,1.0
no,Oslo,Lillestrom,2026-06-01,24.0,32,32,2914.8125,0,8.4442297012058667,0.16107382550335569,0.986013986013986
no,Oslo,Lillestrom,2026-06-01,25.0,48,48,3673.2708333333335,0,9.7472089208639119,0.25490196078431371,0.97887323943661975
no,Oslo,Lillestrom,2026-06-01,26.0,56,55,3673.4181818181819,0,10.401982893572315,0.25882352941176473,0.99378881987577639
no,Oslo,Lillestrom,2026-06-01,27.0,19,18,2773.5,0,13.364473410936965,0.273972602739726,0.9850746268656716
no,Oslo,Lillestrom,2026-06-01,28.0,12,12,1240.0,0,17.910441440977628,0.2,1.0
no,Oslo,Lillestrom,2026-06-01,29.0,24,24,2984.4583333333335,0,15.095331894596702,0.24285714285714285,1.0
no,Oslo,Lillestrom,2026-06-01,30.0,81,78,3447.4320987654319,0,13.819137030197021,0.20087336244541484,1.0
no,Oslo,Lillestrom,2026-06-01,31.0,74,73,3693.9315068493152,0.004365786,14.038541593173687,0.30917874396135264,0.98963730569948183
no,Oslo,Lillestrom,2026-06-01,32.0,50,50,3515.24,0.018477539,15.420617233200009,0.24698795180722891,1.0
no,Oslo,Lillestrom,2026-06-01,33.0,67,67,4174.8656716417909,0,14.862466807431664,0.23626373626373626,0.98275862068965514
no,Oslo,Lillestrom,2026-06-01,34.0,76,75,3688.5466666666666,0.033979612,14.119054458310712,0.35164835164835168,0.99428571428571433
no,Oslo,Lillestrom,2026-06-01,37.0,3,3,7801.0,0,9.0815028843442533,0.090909090909090912,0.9
no,Oslo,Lillestrom,2026-06-01,38.0,45,45,2821.8888888888887,0.059454725,19.263287922805773,0.2734375,1.0
no,Oslo,Lillestrom,2026-06-01,39.0,20,19,6062.85,0,19.837281917363274,0.3125,1.0
no,Oslo,Lillestrom,2026-06-01,40.0,52,49,4046.0384615384614,0.122646084,20.891376460163748,0.27464788732394368,1.0
no,Oslo,Lillestrom,2026-06-01,41.0,34,34,4110.0,0.037233153,16.813733615825715,0.32075471698113206,1.0
no,Oslo,Lillestrom,2026-06-01,42.0,87,86,2886.0348837209303,0.082570032,18.394879581428452,0.26748971193415638,0.99570815450643779
no,Oslo,Lillestrom,2026-06-01,44.0,85,85,3154.9058823529413,0.123058131,19.024262582794464,0.25523012552301255,0.99568965517241381
no,Oslo,Lillestrom,2026-06-01,45.0,48,47,3360.0,0.209883234,21.307044627185114,0.31159420289855072,0.9925373134328358
no,Oslo,Lillestrom,2026-06-01,48.0,63,62,4124.4838709677415,0.062624816,18.119041050641304,0.27167630057803466,0.99408284023668636
no,Oslo,Lillestrom,2026-06-02,,2,2,5231.0,0,47.368421052631582,0.052631578947368418,0.10526315789473684
no,Oslo,Lillestrom,2026-06-02,14.0,4,4,1289.25,0,6.6632177084832573,0.14285714285714285,1.0
no,Oslo,Lillestrom,2026-06-02,20.0,11,11,2283.4545454545455,0,7.05008588118655,0.2,1.0
no,Oslo,Lillestrom,2026-06-02,21.0,22,18,3172.6111111111113,0,9.4345448246685812,0.24615384615384617,0.9
no,Oslo,Lillestrom,2026-06-02,23.0,40,40,3322.275,0,10.034411609613569,0.27027027027027029,0.97857142857142854
no,Oslo,Lillestrom,2026-06-02,24.0,18,18,2957.0,0,8.767136915353495,0.22972972972972974,0.98571428571428577
no,Oslo,Lillestrom,2026-06-02,25.0,181,179,3145.5977653631285,0,10.53532500438736,0.29102844638949671,0.99303944315545245
no,Oslo,Lillestrom,2026-06-02,26.0,80,79,2927.2625,0,11.642717984878759,0.23983739837398374,0.99574468085106382
no,Oslo,Lillestrom,2026-06-02,27.0,21,21,2905.5238095238096,0,14.492339075648655,0.33823529411764708,0.96923076923076923
no,Oslo,Lillestrom,2026-06-02,28.0,185,184,3760.9621621621623,0,11.232048761842336,0.31758034026465026,0.99608610567514677
no,Oslo,Lillestrom,2026-06-02,29.0,180,179,3810.8156424581007,0,11.112840597405704,0.314410480349345,0.99080459770114937
no,Oslo,Lillestrom,2026-06-02,30.0,73,73,3481.2191780821918,0,12.931383101944606,0.28934010152284262,1.0
no,Oslo,Lillestrom,2026-06-02,31.0,76,76,3898.0526315789475,0,13.519558688527685,0.313953488372093,1.0
no,Oslo,Lillestrom,2026-06-02,32.0,33,32,3138.3939393939395,0,14.01733191427058,0.40845070422535212,0.98529411764705888
no,Oslo,Lillestrom,2026-06-02,34.0,35,35,3723.7714285714287,0,13.526464924109012,0.3375,0.987012987012987
no,Oslo,Lillestrom,2026-06-02,35.0,43,43,3691.4651162790697,0.025216989,15.596669172812383,0.28676470588235292,0.99242424242424243
no,Oslo,Lillestrom,2026-06-02,38.0,6,6,4250.5,0.03091846,20.929493716307078,0.23809523809523808,0.94736842105263153
no,Oslo,Lillestrom,2026-06-03,,5,3,5353.333333333333,0,3.9242449961426407,0.11428571428571428,0.24242424242424243
no,Oslo,Lillestrom,2026-06-03,19.0,11,10,2561.3,0,7.2074292642179785,0.15384615384615385,1.0
no,Oslo,Lillestrom,2026-06-03,20.0,6,6,3362.6666666666665,0,4.1733149709409476,0.19230769230769232,0.95833333333333337
no,Oslo,Lillestrom,2026-06-03,21.0,6,6,2695.6666666666665,0,6.8715292450484755,0.18181818181818182,0.97619047619047616
no,Oslo,Lillestrom,2026-06-03,22.0,6,6,4871.5,0,4.223543059245074,0.19148936170212766,1.0
no,Oslo,Lillestrom,2026-06-03,23.0,47,46,3077.6521739130435,0,10.276343031874529,0.22388059701492538,1.0
no,Oslo,Lillestrom,2026-06-03,24.0,69,67,2989.705882352941,0,8.9625673846744558,0.24621212121212122,1.0
no,Oslo,Lillestrom,2026-06-03,25.0,43,43,3514.2558139534885,0,9.9833758312794068,0.2389937106918239,1.0
no,Oslo,Lillestrom,2026-06-03,26.0,85,84,3317.2738095238096,0.011671515,11.429722732952913,0.31034482758620691,0.99078341013824889
no,Oslo,Lillestrom,2026-06-03,27.0,95,92,3018.0108695652175,0,12.198021618887845,0.22137404580152673,0.98804780876494025
no,Oslo,Lillestrom,2026-06-03,28.0,122,121,3584.1983471074382,0.00203737,11.515476209204708,0.22572178477690288,0.99168975069252074
no,Oslo,Lillestrom,2026-06-03,29.0,135,135,3459.4444444444443,0,12.088792260509585,0.30149253731343284,1.0
no,Oslo,Lillestrom,2026-06-03,30.0,15,15,3716.1333333333332,0,15.752583624748784,0.33333333333333331,0.97222222222222221
no,Oslo,Lillestrom,2026-06-03,31.0,36,36,3432.4722222222222,0,12.945322302257537,0.39705882352941174,1.0
no,Oslo,Lillestrom,2026-06-03,33.0,45,43,3354.3255813953488,0,13.79855945390727,0.30088495575221241,1.0
no,Oslo,Lillestrom,2026-06-03,34.0,88,87,4575.772727272727,0.007723962,14.737686706628725,0.332089552238806,0.99616858237547889
no,Oslo,Lillestrom,2026-06-03,35.0,137,137,3638.7445255474454,0.001783186,14.893602116089538,0.32285714285714284,0.99702380952380953
no,Oslo,Lillestrom,2026-06-03,36.0,87,81,3698.962962962963,0.04490679,16.014567045475346,0.28333333333333333,0.98265895953757221
no,Oslo,Lillestrom,2026-06-03,38.0,34,33,4396.484848484848,0,16.907767426819959,0.30263157894736842,1.0
no,Oslo,Lillestrom,2026-06-03,39.0,5,4,3298.0,0.072676056,19.256372912157751,0.2,0.7857142857142857
no,Oslo,Lillestrom,2026-06-04,,3,3,3427.3333333333335,0,0.0,0.055555555555555552,0.028571428571428571
no,Oslo,Lillestrom,2026-06-04,22.0,16,16,4767.25,0,6.47934712586633,0.32142857142857145,1.0
no,Oslo,Lillestrom,2026-06-04,23.0,27,27,2152.5555555555557,0,7.9601960305461,0.30769230769230771,0.98360655737704916
no,Oslo,Lillestrom,2026-06-04,24.0,35,35,3593.8,0,8.3257327597413315,0.21666666666666667,0.9732142857142857
no,Oslo,Lillestrom,2026-06-04,25.0,114,110,3194.5272727272727,0,9.9129643814619346,0.27190332326283989,0.98064516129032253
no,Oslo,Lillestrom,2026-06-04,26.0,107,105,3649.2476190476191,0,8.7943469059623265,0.29729729729729731,0.99586776859504134
no,Oslo,Lillestrom,2026-06-04,27.0,56,56,3541.3214285714284,0,10.437791235138116,0.23391812865497075,1.0
no,Oslo,Lillestrom,2026-06-04,28.0,86,84,3724.1529411764704,0,9.665722864195482,0.312,0.99588477366255146
no,Oslo,Lillestrom,2026-06-04,29.0,143,140,3063.788732394366,0,12.57502366459584,0.28406466512702078,0.99760765550239239
no,Oslo,Lillestrom,2026-06-04,30.0,193,191,2855.1204188481674,0,12.620315708649656,0.29735234215885947,0.99128540305010893
no,Oslo,Lillestrom,2026-06-04,31.0,111,111,3359.3963963963965,0,11.380025360426286,0.34241245136186771,1.0
no,Oslo,Lillestrom,2026-06-04,32.0,52,52,4109.0192307692305,0,11.194542517891506,0.26285714285714284,1.0
no,Oslo,Lillestrom,2026-06-04,33.0,62,62,4256.3548387096771,0,14.870116002988139,0.31097560975609756,1.0
no,Oslo,Lillestrom,2026-06-04,34.0,72,72,4230.1944444444443,0,15.615817038430041,0.23497267759562843,0.99435028248587576
no,Oslo,Lillestrom,2026-06-04,36.0,20,20,3154.65,0,18.187914064016649,0.39583333333333331,1.0
no,Oslo,Lillestrom,2026-06-04,38.0,18,17,4239.64705882353,0,17.649577055688496,0.12903225806451613,1.0
no,Oslo,Lillestrom,2026-06-05,,5,4,4214.2,0,4.8582620665696545,0.07575757575757576,0.12307692307692308
no,Oslo,Lillestrom,2026-06-05,17.0,3,3,3945.0,0,10.454190736155386,0.21052631578947367,1.0
no,Oslo,Lillestrom,2026-06-05,22.0,30,29,2474.3333333333335,0,10.353880441565297,0.21649484536082475,1.0
no,Oslo,Lillestrom,2026-06-05,23.0,63,62,3299.5555555555557,0,8.864424688742174,0.24669603524229075,0.99530516431924887
no,Oslo,Lillestrom,2026-06-05,24.0,95,95,2935.1052631578946,0,10.331965018661217,0.28624535315985128,0.98832684824902728
no,Oslo,Lillestrom,2026-06-05,25.0,164,161,3487.1490683229813,0,7.85545443755723,0.30478087649402391,0.99577167019027479
no,Oslo,Lillestrom,2026-06-05,26.0,265,264,3755.0264150943394,0,8.05443634537761,0.321285140562249,0.99714693295292445
no,Oslo,Lillestrom,2026-06-05,27.0,165,164,3596.3719512195121,0,8.34154516212913,0.26096997690531176,0.99507389162561577
no,Oslo,Lillestrom,2026-06-05,28.0,84,82,3326.6097560975609,0,10.104637634973448,0.2832618025751073,0.99549549549549554
no,Oslo,Lillestrom,2026-06-05,29.0,117,114,4198.913043478261,0,6.660867681484353,0.29446064139941691,0.99390243902439024
no,Oslo,Lillestrom,2026-06-05,30.0,98,97,3951.1752577319589,0,11.230679753910287,0.31617647058823528,1.0
no,Oslo,Lillestrom,2026-06-05,31.0,47,47,4033.5744680851062,0,8.7407954611677834,0.2608695652173913,0.99350649350649356
no,Oslo,Lillestrom,2026-06-05,32.0,51,51,3406.3921568627452,0,12.321351253914315,0.27536231884057971,1.0
no,Oslo,Lillestrom,2026-06-05,33.0,67,66,3663.090909090909,0,13.474681730911268,0.27611940298507465,1.0
no,Oslo,Lillestrom,2026-06-05,34.0,28,28,4005.9285714285716,0.042653297,16.739687762504897,0.30666666666666664,1.0
no,Oslo,Lillestrom,2026-06-05,35.0,37,37,5260.4324324324325,0,14.202373223525887,0.2441860465116279,0.96341463414634143
no,Oslo,Lillestrom,2026-06-05,40.0,21,21,3793.4761904761904,0.018103986,20.049218086105604,0.26190476190476192,1.0
no,Oslo,Lillestrom,2026-06-06,,3,3,990.33333333333337,,0.0,0.1388888888888889,0.14705882352941177
no,Oslo,Lillestrom,2026-06-06,18.0,6,6,3984.1666666666665,0,6.7951038555442995,0.1111111111111111,1.0
no,Oslo,Lillestrom,2026-06-06,20.0,9,9,3395.1111111111113,0,8.6169383364660863,0.35714285714285715,0.96153846153846156
no,Oslo,Lillestrom,2026-06-06,22.0,30,29,3610.8620689655172,0,8.15665320365369,0.21238938053097345,1.0
no,Oslo,Lillestrom,2026-06-06,23.0,51,51,3386.9215686274511,0,8.0567890613130135,0.26857142857142857,0.99390243902439024
no,Oslo,Lillestrom,2026-06-06,24.0,121,121,3418.404958677686,0,8.9792928009830177,0.29551451187335093,0.99142857142857144
no,Oslo,Lillestrom,2026-06-06,25.0,176,175,3534.630681818182,0,9.3067382838049273,0.27544910179640719,0.99786324786324787
no,Oslo,Lillestrom,2026-06-06,26.0,415,412,3685.98786407767,0,7.5675183873224823,0.31444241316270566,0.99227799227799229
no,Oslo,Lillestrom,2026-06-06,27.0,287,281,3929.0883392226146,0,8.2765300098137367,0.30453257790368271,0.9955223880597015
no,Oslo,Lillestrom,2026-06-06,28.0,47,44,4723.931818181818,0,11.807414543738659,0.22916666666666666,0.9707602339181286
no,Oslo,Lillestrom,2026-06-06,29.0,198,195,4028.2857142857142,0,9.9865501733377968,0.30241935483870969,0.99569892473118282
no,Oslo,Lillestrom,2026-06-06,30.0,4,4,5369.0,0,6.8317576715259962,0.18518518518518517,1.0
no,Oslo,Lillestrom,2026-06-06,31.0,9,9,6471.666666666667,0,8.4534217471001813,0.14285714285714285,0.975
no,Oslo,Lillestrom,2026-06-06,33.0,5,5,4627.4,0,5.04870456063535,0.13043478260869565,1.0
no,Oslo,Lillestrom,2026-06-06,36.0,3,2,5991.5,0,8.3166790090893024,0.23529411764705882,1.0
no,Oslo,Lillestrom,2026-06-07,,3,3,2534.3333333333335,0,0.0,0.090909090909090912,0.0
no,Oslo,Lillestrom,2026-06-07,18.0,9,9,2410.1111111111113,0,8.9371898215245889,0.22857142857142856,0.90625
no,Oslo,Lillestrom,2026-06-07,19.0,11,10,3649.3636363636365,0,7.0875753277393043,0.33333333333333331,1.0
no,Oslo,Lillestrom,2026-06-07,21.0,18,17,2484.8235294117649,0,8.20034219820895,0.19354838709677419,1.0
no,Oslo,Lillestrom,2026-06-07,22.0,19,18,3850.8333333333335,0,8.4271834331810727,0.10784313725490197,0.92473118279569888
no,Oslo,Lillestrom,2026-06-07,23.0,203,200,3376.5771144278606,0,6.4416998273952339,0.26948051948051949,0.9966216216216216
no,Oslo,Lillestrom,2026-06-07,24.0,145,144,3963.4652777777778,0,6.6460811417364063,0.28798185941043086,0.986013986013986
no,Oslo,Lillestrom,2026-06-07,25.0,171,170,3318.3625730994154,0,8.76721361841032,0.29166666666666669,0.99389002036659879
no,Oslo,Lillestrom,2026-06-07,26.0,12,12,3491.75,0,10.2920776702504,0.13513513513513514,0.94594594594594594
no,Oslo,Lillestrom,2026-06-07,27.0,172,171,3628.6374269005846,0,8.0148896180907112,0.29545454545454547,0.98915401301518435
no,Oslo,Lillestrom,2026-06-07,28.0,184,183,3643.3661202185795,0,7.3596782775987126,0.35070140280561124,0.9850427350427351
no,Oslo,Lillestrom,2026-06-07,29.0,214,213,3384.1728971962616,0,10.705423732910385,0.32238193018480493,0.99569892473118282
no,Oslo,Lillestrom,2026-06-07,30.0,351,348,3639.5501432664755,0,11.317954651558523,0.33949191685912239,0.99513973268529765
no,Oslo,Lillestrom,2026-06-07,31.0,81,77,3831.2337662337663,0,12.862884183619357,0.33039647577092512,1.0
no,Oslo,Lillestrom,2026-06-07,32.0,164,162,3817.4539877300613,0,13.122582919002751,0.32258064516129031,1.0
no,Oslo,Lillestrom,2026-06-07,34.0,66,63,4118.6612903225805,0,11.634645548555005,0.3263888888888889,0.99275362318840576
no,Oslo,Lillestrom,2026-06-07,35.0,13,10,5264.5,0,12.608695055694561,0.24390243902439024,1.0
no,Oslo,Lillestrom,2026-06-07,36.0,4,4,8258.0,0,10.039652434481638,0.2857142857142857,0.91666666666666663
no,Oslo,Lillestrom,2026-06-07,38.0,5,5,4809.4,0,18.835929823724349,0.0,1.0
no,Oslo,Lillestrom,2026-06-08,,1,1,3383.0,,0.0,0.1111111111111111,0.1111111111111111
no,Oslo,Lillestrom,2026-06-08,20.0,15,14,2411.7333333333331,0,7.0938216744899147,0.21153846153846154,1.0
no,Oslo,Lillestrom,2026-06-08,21.0,47,47,2922.7659574468084,0,6.2800983593612116,0.28676470588235292,1.0
no,Oslo,Lillestrom,2026-06-08,22.0,38,38,3271.2894736842104,0,7.8670938634188685,0.25517241379310346,0.97841726618705038
no,Oslo,Lillestrom,2026-06-08,23.0,74,74,3443.4189189189187,0,6.9778719452634483,0.23412698412698413,0.991701244813278
no,Oslo,Lillestrom,2026-06-08,24.0,42,42,3663.1666666666665,0,8.3461038598067709,0.2661290322580645,1.0
no,Oslo,Lillestrom,2026-06-08,25.0,93,90,3636.7,0,9.8899824904031632,0.26480836236933797,0.98529411764705888
no,Oslo,Lillestrom,2026-06-08,26.0,129,128,3266.2713178294575,0,10.136903719338257,0.27696078431372551,0.99737532808398954
no,Oslo,Lillestrom,2026-06-08,27.0,162,161,3671.4223602484471,0,10.211637578175448,0.31132075471698112,0.9949874686716792
no,Oslo,Lillestrom,2026-06-08,28.0,74,74,3687.9054054054054,0,13.818700880031546,0.2196969696969697,0.99196787148594379
no,Oslo,Lillestrom,2026-06-08,29.0,92,91,3706.7472527472528,0,12.296491351866022,0.24014336917562723,0.9887640449438202
no,Oslo,Lillestrom,2026-06-08,30.0,29,29,4968.9310344827591,0,13.771302912805577,0.19014084507042253,0.97080291970802923
no,Oslo,Lillestrom,2026-06-08,31.0,43,42,5308.1904761904761,0,13.356307662828753,0.22340425531914893,0.95604395604395609
no,Oslo,Lillestrom,2026-06-08,32.0,60,59,3637.5762711864409,0,14.029294415744978,0.28368794326241137,1.0
no,Oslo,Lillestrom,2026-06-08,36.0,6,6,5196.333333333333,0,14.551451338081788,0.086956521739130432,0.95454545454545459
no,Oslo,Lillestrom,2026-06-09,,5,5,4039.4,0,0.0,0.12280701754385964,0.072727272727272724
no,Oslo,Lillestrom,2026-06-09,17.0,2,2,1094.5,,8.5852468804747772,0.21052631578947367,1.0
